country,year,iso_code,entity_type,region,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Colombia,2015,COL,country,South America,46969894.0,612750917632.0,1.152,0.091,169.976,7.984,29.168,1.37,1.757,1.606,275.362,-7.057,-4.387,1230.149,57.78,150.309,7.06,-2.12,-15.003,14746.519,692.642,9.055,11.624,77.56,1651.27,77.97,18.24,-1.211,-6.184,10738.832,0.823,-1.513,-5.686,608.475,28.58,7879.254,370.088,36.655,74.455,-1.514,-1.723,112.117,382.16,17.95,2387.003,-5.858,-7.225,2471.863,116.103,23.022,22.556,21.47,-0.134,-0.728,113.119,1020.654,47.94,2408.324,61.485,22.758,0.226,-0.349,126.972,1051.525,49.39,2703.267,63.345,25.545,-0.41,-0.529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.425,200.19,76.006,3.57,4262.102,1.534,9.308,13113.964,615.961,4.579,40.275,5.697,1.37,0.0,5.436,0.294,29.168,0.0,121.281,1.757,0.0,1.146,1660.0,504.402,0.226,-0.349,126.972,1051.525,49.39,2703.267,63.345,25.545,,0.0,0.0,0.213,0.01,0.0,0.013,0.0,-2.638,-0.006,0.173,1.49,0.07,3.685,0.09,0.035
Colombia,2016,COL,country,South America,47437468.0,625545117696.0,-1.264,-0.101,166.174,7.883,30.777,1.46,1.917,1.457,259.551,9.981,5.767,1339.596,63.547,130.277,6.18,5.536,38.347,15409.536,730.989,8.113,11.746,76.5,1612.649,76.17,16.309,8.808,44.427,11569.522,0.877,10.566,39.104,552.095,26.19,8625.926,409.192,34.384,75.637,7.642,8.567,120.685,335.178,15.9,2544.081,3.288,3.818,2527.984,119.921,20.874,22.308,19.77,4.713,4.439,117.558,1021.555,48.46,2478.159,63.621,21.73,3.956,4.827,131.799,1053.598,49.98,2778.373,65.616,24.363,0.33,0.431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.373,24.77,224.96,86.64,4.11,4742.249,-11.66,-71.82,11470.702,544.141,5.396,41.583,6.231,1.46,0.0,9.375,0.534,30.777,0.0,131.344,1.917,0.0,1.152,1605.693,548.829,3.956,4.827,131.799,1053.598,49.98,2778.373,65.616,24.363,,0.0,0.0,0.211,0.01,0.0,0.013,0.0,-25.579,-0.045,0.128,1.054,0.05,2.695,0.066,0.024
Colombia,2017,COL,country,South America,48131023.0,634046316544.0,-3.955,-0.312,157.302,7.571,29.503,1.42,1.81,1.387,166.178,-23.792,-15.119,1006.173,48.428,65.446,3.15,0.328,2.397,15237.285,733.386,4.014,8.872,78.54,1631.796,78.47,17.12,1.165,6.396,11535.705,0.876,-5.005,-20.482,340.737,16.4,8076.089,388.71,20.9,71.213,-1.972,-2.379,118.305,228.751,11.01,2457.985,-1.998,-2.396,2441.767,117.525,14.031,21.674,13.04,22.527,25.762,143.319,1259.894,60.64,2977.691,77.278,26.256,17.954,25.334,157.133,1289.605,62.07,3264.699,79.1,28.787,0.07,0.089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.326,-2.983,221.977,46.54,2.24,4611.931,-3.86,-21.002,10869.071,523.14,2.855,40.667,6.223,1.42,0.0,-0.128,-0.008,29.503,0.0,129.286,1.81,0.0,1.14,1630.341,555.225,17.954,25.334,157.133,1289.605,62.07,3264.699,79.1,28.787,,0.012,0.012,0.208,0.01,0.26,0.013,0.002,-93.964,-0.12,0.008,0.0,0.0,0.16,0.0,0.001
Colombia,2018,COL,country,South America,49024413.0,650303242240.0,21.629,1.638,187.839,9.209,29.577,1.45,1.854,1.638,187.444,-6.124,-2.966,927.346,45.463,92.199,4.52,-4.248,-31.157,14324.07,702.229,5.779,8.087,78.32,1597.571,78.21,16.494,2.892,16.055,11652.979,0.878,4.262,16.567,377.567,18.51,8266.854,405.278,23.667,72.092,7.602,8.994,127.299,237.025,11.62,2596.653,5.308,6.239,2524.526,123.763,14.857,22.644,14.66,-1.18,-2.396,140.923,1186.96,58.19,2874.557,74.402,25.068,1.698,-0.242,156.891,1217.761,59.7,3200.269,76.333,27.908,0.11,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748,10.539,232.516,48.343,2.37,4742.856,1.34,7.008,10813.953,530.148,3.03,41.36,6.621,1.45,0.0,6.405,0.399,29.577,0.0,135.06,1.854,0.0,1.178,1595.328,571.28,1.698,-0.242,156.891,1217.761,59.7,3200.269,76.333,27.908,140.0,0.017,0.03,0.408,0.02,0.609,0.026,0.005,1314.33,0.1,0.108,0.816,0.04,2.204,0.051,0.019
Colombia,2019,COL,country,South America,49907932.0,671028412416.0,4.451,0.41,192.727,9.619,31.458,1.57,1.993,1.703,240.924,17.991,8.179,1074.819,53.642,162.9,8.13,0.683,4.793,14166.535,707.022,10.32,9.497,79.09,1584.718,78.78,16.479,0.43,2.456,11495.889,0.855,2.081,8.432,481.687,24.04,8289.461,413.71,30.515,73.246,1.106,1.408,128.708,263.686,13.16,2578.903,1.954,2.419,2528.3,126.182,16.705,22.787,18.98,-3.909,-6.178,134.745,1061.555,52.98,2699.872,67.251,23.856,-2.615,-5.781,151.111,1096.82,54.74,3027.789,69.485,26.754,0.31,0.392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.497,-1.156,231.36,55.101,2.75,4635.739,2.351,12.465,10872.265,542.612,3.491,40.962,6.263,1.57,0.0,-5.403,-0.358,31.458,0.0,125.5,1.993,0.0,1.109,1578.507,573.736,-2.615,-5.781,151.111,1096.82,54.74,3027.789,69.485,26.754,1000.5,0.297,0.327,2.605,0.13,6.55,0.165,0.058,45.764,0.049,0.157,1.202,0.06,3.14,0.076,0.028
Colombia,2020,COL,country,South America,50629945.0,622365376512.0,-13.875,-1.335,163.618,8.284,42.465,2.15,2.765,1.625,271.254,-11.487,-6.162,937.782,47.48,180.131,9.12,-35.819,-253.25,8962.535,453.773,11.73,9.313,78.8,1556.391,77.75,18.053,-9.747,-55.923,10227.399,0.832,-10.179,-42.111,532.491,26.96,7339.5,371.599,34.675,72.889,1.957,2.519,131.227,300.02,15.19,2591.881,-1.293,-1.632,2460.013,124.55,19.537,25.74,21.09,-8.449,-11.69,123.055,956.746,48.44,2430.482,62.302,24.137,-8.893,-12.897,138.213,1003.161,50.79,2729.873,65.325,27.111,1.05,1.332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.627,-38.468,192.892,52.341,2.65,3809.837,-11.583,-62.852,9475.825,479.761,3.408,37.836,6.378,2.15,0.0,1.83,0.115,42.465,0.0,125.974,2.765,0.0,1.251,1535.652,517.813,-8.893,-12.897,138.213,1003.161,50.79,2729.873,65.325,27.111,44.48,0.144,0.471,3.753,0.19,9.305,0.244,0.092,-84.018,-0.132,0.025,0.198,0.01,0.494,0.013,0.005
Colombia,2021,COL,country,South America,51188120.0,690925207552.0,11.909,0.987,181.107,9.271,43.76,2.24,2.655,1.666,195.827,-20.595,-9.779,736.523,37.701,86.739,4.44,12.148,55.124,9941.69,508.896,5.263,6.777,84.48,1650.383,84.36,18.185,9.27,48.002,11053.641,0.819,5.301,19.697,410.838,21.03,7644.262,391.295,24.929,70.334,-3.78,-4.96,126.266,268.812,13.76,2466.711,0.895,1.114,2454.953,125.664,16.311,22.696,16.52,21.388,25.951,149.006,1185.822,60.7,2910.951,71.954,26.783,19.3,26.829,165.042,1237.201,63.33,3224.223,75.071,29.666,0.12,0.142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.853,34.436,227.328,55.286,2.83,4441.028,-5.984,-28.708,8811.668,451.053,3.355,40.862,5.821,2.24,0.0,-8.737,-0.557,43.76,0.0,113.714,2.655,0.0,1.046,1648.039,565.815,19.3,26.829,165.042,1237.201,63.33,3224.223,75.071,29.666,69.292,0.324,0.796,6.447,0.33,15.542,0.391,0.143,497.53,0.124,0.149,1.172,0.06,2.91,0.071,0.027
Colombia,2022,COL,country,South America,51737891.0,742716997632.0,4.555,0.422,187.343,9.693,42.135,2.18,2.631,1.57,202.148,31.088,11.721,955.236,49.422,96.834,5.01,4.867,24.766,10314.726,533.662,6.046,8.005,83.29,1609.845,82.86,16.139,10.854,61.412,12123.163,0.845,12.99,50.827,410.724,21.25,8545.437,442.123,25.646,71.616,-0.329,-0.416,125.85,260.737,13.49,2432.46,-1.068,-1.342,2402.935,124.323,16.28,20.386,16.75,6.349,9.071,158.077,1135.145,58.73,3055.34,70.879,25.606,6.287,10.186,175.228,1190.81,61.61,3386.848,74.354,28.384,0.43,0.516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.386,39.523,266.851,53.153,2.75,5157.741,2.44,11.004,8930.729,462.057,3.319,43.225,6.04,2.18,0.0,3.764,0.219,42.135,0.0,116.741,2.631,0.0,0.978,1601.534,627.227,6.287,10.186,175.228,1190.81,61.61,3386.848,74.354,28.384,55.596,0.439,1.235,12.177,0.63,23.868,0.76,0.2,23.83,0.035,0.184,1.353,0.07,3.556,0.084,0.03
Colombia,2023,COL,country,South America,52321104.0,,13.347,1.294,209.98,10.986,43.386,2.27,2.511,1.815,268.967,9.85,4.868,1037.632,54.29,216.547,11.33,1.796,9.587,10382.979,543.249,12.53,8.967,89.53,1711.164,90.42,17.722,-1.9,-11.919,11760.22,,-0.574,-2.536,588.099,30.77,8401.703,439.586,34.03,72.602,3.73,4.694,130.544,309.626,16.2,2495.062,-2.985,-3.711,2305.227,120.612,17.916,21.561,24.32,-6.999,-12.139,145.938,1073.945,56.19,2789.273,62.143,24.103,-3.323,-9.341,165.887,1140.075,59.65,3170.565,65.97,27.398,-0.89,-0.994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.534,-12.099,254.752,61.925,3.24,4869.01,3.303,15.26,9122.84,477.317,3.583,42.075,5.54,2.27,0.0,-8.273,-0.5,43.386,0.0,105.889,2.511,0.0,0.915,1728.175,615.308,-3.323,-9.341,165.887,1140.075,59.65,3170.565,65.97,27.398,138.731,1.692,2.926,21.597,1.13,55.932,1.25,0.483,171.902,0.313,0.497,1.147,0.06,9.491,0.066,0.082
Colombia,2024,COL,country,South America,52886314.0,,2.198,0.241,212.302,11.228,42.922,2.27,2.594,1.849,285.796,13.448,7.301,1164.595,61.591,250.727,13.26,-22.431,-121.858,7967.872,421.391,15.153,10.145,86.62,1637.853,87.51,16.951,0.094,0.58,11645.505,,2.073,9.114,589.756,31.19,8484.251,448.701,35.642,73.907,3.03,3.955,134.499,278.522,14.73,2543.179,-8.007,-9.658,2097.98,110.954,16.832,22.154,25.01,-8.924,-13.024,132.914,961.307,50.84,2513.202,58.096,21.893,-3.986,-7.474,158.414,1064.926,56.32,2995.362,64.358,26.093,-0.89,-1.027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.841,-2.142,252.61,60.507,3.2,4776.477,-0.574,-2.738,8973.563,474.579,3.657,41.608,5.852,2.27,0.0,5.624,0.312,42.922,0.0,110.649,2.594,0.0,0.964,1654.681,615.888,-3.986,-7.474,158.414,1064.926,56.32,2995.362,64.358,26.093,175.318,5.131,8.057,60.696,3.21,152.346,3.668,1.327,-26.916,-0.134,0.363,0.0,0.0,6.862,0.0,0.06
Egypt,1964,EGY,country,Africa,29858867.0,54901977088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.974,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.518,8.222,2475.267,73.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1965,EGY,country,Africa,30629127.0,58532794368.0,,,0.0,0.0,,,,0.0,,,,153.021,4.687,,,,,,,,5.13,,,,,,,2993.067,1.566,,,,,2825.817,86.552,,94.733,,,0.472,,,15.398,-5.769,-0.036,19.267,0.59,,0.516,,,,4.812,56.561,1.732,157.113,,5.267,,,4.812,56.561,1.732,157.113,,5.267,,,,,0.0,0.0,0.0,0.0,,0.0,,,81.394,,,2657.398,1.935,1.43,2459.722,75.339,,89.087,0.0,0.0,,,,0.0,,0.0,,,0.0,,91.675,,,4.812,56.561,1.732,157.113,,5.267,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
Egypt,1966,EGY,country,Africa,31406494.0,58874122240.0,,0.0,0.0,0.0,,,,0.0,,-32.01,-1.5,101.464,3.187,,,,,,,,3.315,,,,,5.223,4.788,3071.427,1.638,5.215,4.513,,,2899.579,91.066,,94.726,14.286,0.067,0.539,,,17.162,14.286,0.084,21.474,0.674,,0.561,,5.357,0.258,5.07,58.116,1.825,161.433,,5.274,5.357,0.258,5.07,58.116,1.825,161.433,,5.274,,,,0.0,0.0,0.0,0.0,0.0,,0.0,7.305,5.946,87.34,,,2780.953,-3.412,-2.57,2317.002,72.769,,90.851,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,96.463,5.357,0.258,5.07,58.116,1.825,161.433,,5.274,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1967,EGY,country,Africa,32196319.0,58134978560.0,,0.0,0.0,0.0,,,,0.0,,54.015,1.721,152.435,4.908,,,,,,,,5.968,,,,,-14.387,-13.878,2565.039,1.421,-15.699,-14.296,,,2384.418,76.77,,93.357,0.0,0.0,0.539,,,16.741,0.0,0.0,20.947,0.674,,0.655,,7.748,0.393,5.463,61.083,1.967,169.674,,6.643,7.748,0.393,5.463,61.083,1.967,169.674,,6.643,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-18.339,-16.017,71.323,,,2215.242,-10.804,-7.862,2015.977,64.907,,86.733,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,82.585,7.748,0.393,5.463,61.083,1.967,169.674,,6.643,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1968,EGY,country,Africa,32998269.0,59081297920.0,,0.0,0.0,0.0,,,,0.0,,4.028,0.198,154.722,5.106,,,,,,,,5.764,,,,,7.91,6.533,2700.674,1.508,4.526,3.475,,,2431.774,80.244,,90.59,0.0,0.0,0.539,,,16.334,0.0,0.0,20.438,0.674,,0.608,,52.584,2.873,8.335,90.937,3.001,252.604,,9.41,52.584,2.873,8.335,90.937,3.001,252.604,,9.41,,,,0.0,0.0,0.0,0.0,0.0,,0.0,4.595,3.277,74.6,,,2260.717,53.682,34.843,3022.901,99.751,,84.218,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,89.118,52.584,2.873,8.335,90.937,3.001,252.604,,9.41,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1969,EGY,country,Africa,33811567.0,63097380864.0,,0.0,0.0,0.0,,,,0.0,,7.973,0.407,163.039,5.513,,,,,,,,7.587,,,,,-17.665,-15.742,2170.121,1.163,-23.266,-18.67,,,1821.112,61.575,,84.744,26.786,0.144,0.683,,,20.211,26.786,0.181,25.289,0.855,,0.941,,32.99,2.75,11.085,118.028,3.991,327.856,,15.256,32.99,2.75,11.085,118.028,3.991,327.856,,15.256,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-25.766,-19.221,55.379,,,1637.861,43.348,43.24,4229.051,142.991,,76.216,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,73.375,32.99,2.75,11.085,118.028,3.991,327.856,,15.256,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1970,EGY,country,Africa,34623936.0,67114483712.0,,0.0,0.0,0.0,,,,0.0,,-7.806,-0.43,146.786,5.082,,,,,,,,5.61,,,,,24.608,18.056,2640.706,1.362,25.971,15.992,,,2240.252,77.566,,85.622,19.718,0.135,0.818,,,23.629,-4.321,-0.037,23.629,0.818,,0.903,,17.497,1.94,13.025,135.426,4.689,376.184,,14.378,17.497,1.94,13.025,135.426,4.689,376.184,,14.378,,,,0.0,0.0,0.0,0.0,0.0,,0.0,29.411,16.287,71.666,,,2069.837,33.42,47.788,5510.018,190.779,,79.109,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,91.432,17.497,1.94,13.025,135.426,4.689,376.184,,14.378,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1971,EGY,country,Africa,35433326.0,69906251776.0,,0.0,0.0,0.0,,,,0.0,,-17.938,-0.912,117.705,4.171,,,,,,,,4.48,,,,,2.799,2.559,2652.598,1.345,1.934,1.5,,,2231.419,79.067,,84.939,0.0,0.0,0.818,,,23.089,0.0,0.0,23.089,0.818,,0.879,,7.634,0.994,14.019,142.435,5.047,395.653,,15.061,7.634,0.994,14.019,142.435,5.047,395.653,,15.061,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.365,2.412,74.078,,,2090.625,-8.852,-16.887,4907.576,173.892,,79.58,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,93.99,7.634,0.994,14.019,142.435,5.047,395.653,,15.061,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1972,EGY,country,Africa,36258280.0,71250780160.0,,0.0,0.0,0.0,,,,0.0,,-11.509,-0.48,101.789,3.691,,,,,,,,3.571,,,,,10.958,10.3,2876.309,1.464,12.597,9.96,,,2455.341,89.026,,86.128,-16.471,-0.135,0.683,,,18.847,-16.471,-0.135,18.847,0.683,,0.661,,2.277,0.319,14.338,142.364,5.162,395.454,,13.872,2.277,0.319,14.338,142.364,5.162,395.454,,13.872,,,,0.0,0.0,0.0,0.0,0.0,,0.0,14.275,10.575,84.652,,,2334.705,-28.304,-49.218,3438.487,124.674,,81.897,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,104.29,2.277,0.319,14.338,142.364,5.162,395.454,,13.872,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1973,EGY,country,Africa,37101996.0,73196101632.0,,0.0,0.0,0.0,,,,0.0,,-12.898,-0.476,86.644,3.215,,,,,,,,3.292,,,,,-5.482,-5.717,2656.804,1.347,-6.393,-5.691,,,2246.114,83.335,,85.341,-19.718,-0.135,0.549,,,14.787,-19.718,-0.135,14.787,0.549,,0.562,,-0.171,-0.025,14.314,138.888,5.153,385.8,,14.659,-0.171,-0.025,14.314,138.888,5.153,385.8,,14.659,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-6.001,-5.08,79.572,,,2144.683,-20.905,-26.063,2657.829,98.611,,81.488,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,98.573,-0.171,-0.025,14.314,138.888,5.153,385.8,,14.659,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1974,EGY,country,Africa,37969617.0,76018040832.0,,0.0,0.0,0.0,,,,0.0,,74.61,2.398,147.832,5.613,,,,,,,,5.06,,,,,13.66,13.465,2950.71,1.474,12.739,10.616,,,2474.374,93.951,,84.685,5.263,0.029,0.577,,,15.21,5.263,0.029,15.21,0.577,,0.521,,18.696,2.676,16.99,161.088,6.116,447.467,,15.315,18.696,2.676,16.99,161.088,6.116,447.467,,15.315,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.291,8.188,87.76,,,2311.333,-12.1,-11.932,2282.835,86.678,,79.105,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,112.037,18.696,2.676,16.99,161.088,6.116,447.467,,15.315,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1975,EGY,country,Africa,38875276.0,83697410048.0,,0.0,0.0,0.0,,,,0.0,,19.514,1.095,172.564,6.708,,,,,,,,5.451,,,,,10.935,12.251,3197.102,1.485,10.912,10.251,,,2680.432,104.203,,84.669,-16.667,-0.096,0.481,,,12.379,-16.667,-0.096,12.379,0.481,,0.391,,11.055,1.878,18.868,174.728,6.793,485.357,,15.331,11.055,1.878,18.868,174.728,6.793,485.357,,15.331,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.543,9.252,97.013,,,2495.489,57.44,49.788,3510.365,136.466,,78.827,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,124.288,11.055,1.878,18.868,174.728,6.793,485.357,,15.331,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1976,EGY,country,Africa,39795505.0,96606691328.0,,0.0,0.0,0.0,,,,0.0,,-2.189,-0.147,164.884,6.562,,,,,,,,4.458,,,,,19.58,24.336,3734.695,1.538,19.918,20.755,,,3139.995,124.958,,84.896,660.0,3.176,3.658,,,91.907,660.0,3.176,91.907,3.658,,2.485,,17.827,3.364,22.232,201.117,8.004,558.657,,15.104,17.827,3.364,22.232,201.117,8.004,558.657,,15.104,,,,0.0,0.0,0.0,0.0,0.0,,0.0,18.272,17.726,114.739,,,2883.203,41.554,56.708,4854.174,193.174,,77.953,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,148.624,17.827,3.364,22.232,201.117,8.004,558.657,,15.104,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1977,EGY,country,Africa,40748824.0,109254148096.0,,0.0,0.0,0.0,,,,0.0,,14.05,0.922,183.651,7.484,,,,,,,,4.687,,,,,8.51,12.647,3957.696,1.476,7.674,9.589,,,3301.866,134.547,,84.275,21.053,0.77,4.427,,,108.653,21.053,0.77,108.653,4.427,,2.773,,12.921,2.873,25.105,221.79,9.038,616.083,,15.725,12.921,2.873,25.105,221.79,9.038,616.083,,15.725,,,,0.0,0.0,0.0,0.0,0.0,,0.0,6.883,7.898,122.636,,,3009.561,25.828,49.893,5965.006,243.067,,76.815,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,161.271,12.921,2.873,25.105,221.79,9.038,616.083,,15.725,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1978,EGY,country,Africa,41761384.0,117620129792.0,,0.0,0.0,0.0,,,,0.0,,-4.201,-0.314,171.67,7.169,,,,,,,,4.253,,,,,5.632,9.082,4079.219,1.448,4.788,6.443,,,3376.079,140.99,,83.637,60.87,2.695,7.122,,,170.552,60.87,2.695,170.552,7.122,,4.225,,9.878,2.48,27.584,237.789,9.93,660.525,,16.363,9.878,2.48,27.584,237.789,9.93,660.525,,16.363,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.312,4.062,126.698,,,3033.857,20.526,49.893,7015.086,292.96,,75.159,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,170.354,9.878,2.48,27.584,237.789,9.93,660.525,,16.363,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1979,EGY,country,Africa,42818582.0,126908743680.0,,0.0,0.0,0.0,,,,0.0,,10.921,0.783,185.717,7.952,,,,,,,,4.313,,,,,9.232,15.728,4345.816,1.466,11.832,16.682,,,3682.317,157.672,,85.524,51.351,3.657,10.78,,,251.76,51.351,3.657,251.76,10.78,,5.847,,-3.249,-0.896,26.688,224.383,9.608,623.287,,14.476,-3.249,-0.896,26.688,224.383,9.608,623.287,,14.476,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.662,12.241,138.939,,,3244.841,3.771,11.048,7099.912,304.008,,75.363,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,186.082,-3.249,-0.896,26.688,224.383,9.608,623.287,,14.476,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1980,EGY,country,Africa,43950370.0,140607651840.0,,0.0,0.0,0.0,,,,0.0,,-19.492,-1.55,145.666,6.402,,,,,0.0,0.0,,3.05,,,,,13.747,25.581,4815.937,1.505,15.859,25.006,,,4156.441,182.677,,87.028,94.643,10.203,20.983,,,477.414,94.643,10.203,477.414,20.983,,9.996,,2.024,0.54,27.228,223.029,9.802,619.526,,12.972,2.024,0.54,27.228,223.029,9.802,619.526,,12.972,,,,0.0,0.0,0.0,0.0,0.0,,0.0,11.77,16.353,155.293,,,3533.362,13.925,42.333,7880.284,346.341,,73.982,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,211.662,2.024,0.54,27.228,223.029,9.802,619.526,,12.972,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Egypt,1981,EGY,country,Africa,45147178.0,146244911104.0,,0.0,0.0,0.0,,,,0.0,,28.885,1.849,182.765,8.251,,,,0.0,0.0,0.0,,3.449,,,,,13.906,29.433,5340.208,1.649,15.447,28.218,,,4671.276,210.895,,88.143,11.927,2.503,23.485,,,520.188,11.927,2.503,520.188,23.485,,9.815,,4.193,1.142,28.37,226.221,10.213,628.391,,11.857,4.193,1.142,28.37,226.221,10.213,628.391,,11.857,,,,0.0,0.0,0.0,0.0,0.0,,0.0,15.368,23.866,179.159,,,3968.323,7.965,27.586,8282.417,373.928,,74.879,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,241.095,4.193,1.142,28.37,226.221,10.213,628.391,,11.857,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
