period_begin,state,state_code,property_type,median_sale_price,median_list_price,homes_sold,new_listings,inventory,months_of_supply,off_market_in_two_weeks,parent_metro_region
2018-01-01,Illinois,IL,townhouse,195400,260300.0,690,1056.0,2704.0,3.9,0.3114682262,Midwest Region
2024-02-01,Tennessee,TN,multi family,326300,329400.0,37,73.0,207.0,5.6,0.4522178735,South Region
2015-04-01,California,CA,multi family,560400,503600.0,1183,1784.0,4600.0,3.9,0.2068890736,West Region
2014-01-01,Texas,TX,multi family,151500,188800.0,155,270.0,816.0,5.3,0.2455689021,South Region
2015-06-01,Idaho,ID,condo,168700,286500.0,89,100.0,464.0,5.2,0.01538461538,West Region
2015-10-01,Connecticut,CT,single family,199500,202900.0,1638,1903.0,11165.0,6.8,0.009256207337,Northeast Region
2020-03-01,Arkansas,AR,multi family,160300,207700.0,33,39.0,112.0,3.4,0.1465201465,South Region
2022-02-01,Wisconsin,WI,all,244100,273900.0,4236,5168.0,11164.0,2.6,0.4695031078,Midwest Region
2016-04-01,North Carolina,NC,all,200200,228600.0,12027,17771.0,60796.0,5.1,0.2480183931,South Region
2014-06-01,Missouri,MO,townhouse,133100,159300.0,71,109.0,139.0,2.0,0.009174311927,Midwest Region
2022-01-01,Minnesota,MN,condo,206600,345200.0,198,258.0,622.0,3.1,0.2914103661,Midwest Region
2024-07-01,Mississippi,MS,townhouse,383500,338600.0,97,49.0,109.0,1.1,0.2888321995,South Region
2014-06-01,Illinois,IL,multi family,158100,222800.0,444,844.0,2599.0,5.9,0.3399296166,Midwest Region
2021-06-01,Rhode Island,RI,multi family,376300,362100.0,252,319.0,416.0,1.7,0.5824988776,Northeast Region
2015-07-01,Georgia,GA,condo,164000,227900.0,823,962.0,2766.0,3.4,0.2803394953,South Region
2014-11-01,Oregon,OR,condo,193300,289600.0,279,239.0,985.0,3.5,0.2431109758,West Region
2017-03-01,Utah,UT,condo,260900,373800.0,359,532.0,945.0,2.6,0.5549125065,West Region
2018-05-01,Vermont,VT,townhouse,226700,291100.0,68,95.0,275.0,4.0,0.4496544391,Northeast Region
2016-09-01,Florida,FL,multi family,202900,244300.0,364,489.0,1646.0,4.5,0.2018270054,South Region
2014-09-01,Montana,MT,all,229800,234300.0,1194,1180.0,7387.0,6.2,0.005662529688,West Region
2024-07-01,New York,NY,multi family,632300,558400.0,1000,1555.0,4681.0,4.7,0.2223620349,Northeast Region
2022-05-01,Arkansas,AR,condo,223200,268800.0,85,99.0,149.0,1.8,0.4149560117,South Region
2020-06-01,Iowa,IA,townhouse,189500,203600.0,37,35.0,136.0,3.7,0.01632653061,Midwest Region
2015-08-01,Alaska,AK,multi family,284900,274800.0,48,66.0,243.0,5.1,0.0202020202,West Region
2014-11-01,Florida,FL,townhouse,159100,206800.0,1873,2397.0,9334.0,5.0,0.1522928203,South Region
2021-12-01,Oregon,OR,townhouse,402300,518700.0,304,177.0,183.0,0.6,0.5133540239,West Region
2021-07-01,Alaska,AK,single family,351000,324800.0,863,1207.0,1801.0,2.1,0.478016258,West Region
2023-01-01,California,CA,all,694500,749300.0,14977,20217.0,49553.0,3.3,0.2520666673,West Region
2018-06-01,Columbia,DC,single family,933700,597500.0,169,177.0,263.0,1.6,0.502994012,South Region
2024-02-01,New York,NY,all,500000,644200.0,7811,11870.0,29911.0,3.8,0.2421045749,Northeast Region
2016-11-01,Alaska,AK,multi family,339500,274000.0,39,32.0,200.0,5.1,0.05711996337,West Region
2024-07-01,Arkansas,AR,multi family,402000,302700.0,28,54.0,163.0,5.8,0.3088624339,South Region
2021-02-01,New Hampshire,NH,townhouse,271900,358100.0,122,137.0,167.0,1.4,0.7290648326,Northeast Region
2016-09-01,Iowa,IA,all,151400,159900.0,3509,3403.0,14713.0,4.2,0.01698828612,Midwest Region
2024-03-01,Minnesota,MN,all,341100,370500.0,4519,6435.0,10238.0,2.3,0.5351410442,Midwest Region
2014-08-01,California,CA,multi family,531100,455700.0,1069,1568.0,4614.0,4.3,0.2101901007,West Region
2021-04-01,Alabama,AL,multi family,200400,259900.0,9,8.0,15.0,1.7,0.4545454545,South Region
2016-06-01,North Carolina,NC,multi family,176600,236000.0,37,48.0,196.0,5.3,0.1893939394,South Region
2023-10-01,Texas,TX,condo,252600,388000.0,713,1173.0,3917.0,5.5,0.2566260712,South Region
2024-11-01,Wisconsin,WI,multi family,244100,274000.0,266,265.0,672.0,2.5,0.4239396703,Midwest Region
2014-05-01,Vermont,VT,condo,209400,253100.0,122,132.0,680.0,5.6,0.0,Northeast Region
2014-04-01,Maine,ME,single family,123400,148100.0,332,572.0,2917.0,8.8,0.003449253449,Northeast Region
2016-06-01,Washington,WA,all,358700,354000.0,12954,15397.0,26183.0,2.0,0.3603924768,West Region
2016-12-01,Minnesota,MN,townhouse,183700,244200.0,746,339.0,1106.0,1.5,0.2636650147,Midwest Region
2017-10-01,Arizona,AZ,condo,140500,268200.0,480,713.0,1528.0,3.2,0.4021271595,West Region
2020-03-01,Alabama,AL,all,204300,229000.0,5743,6391.0,20016.0,3.5,0.2621497753,South Region
2020-07-01,Oregon,OR,all,398100,404400.0,7430,8014.0,11564.0,1.6,0.467786697,West Region
2016-09-01,Hawaii,HI,condo,388900,549900.0,679,673.0,2789.0,4.1,0.08381335212,West Region
2020-08-01,Texas,TX,condo,208700,312900.0,1155,1453.0,4185.0,3.6,0.3103047178,South Region
2024-04-01,Missouri,MO,all,260200,269100.0,6854,9113.0,11812.0,1.7,0.4861960076,Midwest Region
2023-03-01,New Mexico,NM,single family,325700,331400.0,805,1005.0,2395.0,3.0,0.3338767899,West Region
2022-05-01,New Jersey,NJ,multi family,518000,519300.0,674,1015.0,3282.0,4.9,0.1143633473,Northeast Region
2014-03-01,Nebraska,NE,townhouse,146000,154800.0,57,100.0,347.0,6.1,0.0,Midwest Region
2018-07-01,Vermont,VT,multi family,212500,262300.0,29,48.0,162.0,5.6,0.3529761905,Northeast Region
2023-01-01,Missouri,MO,townhouse,236900,266400.0,47,55.0,23.0,0.5,0.4423232323,Midwest Region
2022-11-01,Nebraska,NE,condo,256400,276500.0,28,13.0,28.0,1.0,0.2857142857,Midwest Region
2022-09-01,Georgia,GA,single family,363800,368900.0,10790,15164.0,35714.0,3.3,0.304596611,South Region
2015-06-01,Vermont,VT,single family,220700,225600.0,637,1509.0,6894.0,10.8,0.08316002585,Northeast Region
2018-11-01,Rhode Island,RI,condo,249200,270200.0,202,156.0,735.0,3.6,0.3558182579,Northeast Region
2014-11-01,Minnesota,MN,condo,150600,208600.0,195,175.0,751.0,3.9,0.2413673469,Midwest Region
2023-05-01,Maryland,MD,multi family,188900,230600.0,35,58.0,100.0,2.9,0.4995210728,South Region
2019-01-01,Pennsylvania,PA,all,180500,198600.0,8121,11349.0,40973.0,5.0,0.2380303606,Northeast Region
2015-06-01,Oregon,OR,multi family,320100,282100.0,112,152.0,407.0,3.6,0.338692273,West Region
2023-10-01,Connecticut,CT,all,397400,392500.0,3259,3579.0,7010.0,2.2,0.5224001984,Northeast Region
2015-03-01,Massachusetts,MA,all,326600,368300.0,4253,9019.0,21924.0,5.2,0.3744439574,Northeast Region
2022-09-01,Texas,TX,townhouse,318200,356800.0,754,896.0,2124.0,2.8,0.3705701125,South Region
2015-08-01,Mississippi,MS,condo,159300,152200.0,28,39.0,215.0,7.7,0.0,South Region
2019-04-01,Oregon,OR,all,355500,377900.0,5208,7821.0,14816.0,2.8,0.4208582106,West Region
2014-04-01,Columbia,DC,all,499500,524900.0,683,1053.0,1378.0,2.0,0.2922422954,South Region
2015-10-01,California,CA,all,455100,469500.0,33002,37413.0,92282.0,2.8,0.2639092394,West Region
2021-06-01,Idaho,ID,all,439600,475000.0,3528,4302.0,6511.0,1.8,0.537828146,West Region
2021-12-01,New Mexico,NM,single family,322300,307100.0,1082,704.0,3281.0,3.0,0.114153285,West Region
2016-06-01,Wyoming,WY,single family,263500,259200.0,618,830.0,3377.0,5.5,0.004384075131,West Region
2022-03-01,Louisiana,LA,single family,248200,258900.0,4567,4125.0,7137.0,1.6,0.3204042884,South Region
2022-11-01,Ohio,OH,condo,199500,225800.0,994,839.0,1701.0,1.7,0.4842346144,Midwest Region
2019-11-01,North Dakota,ND,single family,238000,223700.0,321,208.0,1109.0,3.5,0.01172360813,Midwest Region
2023-12-01,West Virginia,WV,townhouse,250600,316200.0,122,88.0,178.0,1.5,0.4243234484,South Region
2015-08-01,North Carolina,NC,multi family,120600,215600.0,22,33.0,162.0,7.4,0.1619047619,South Region
2021-02-01,Kentucky,KY,condo,150600,221600.0,199,202.0,371.0,1.9,0.5455095797,South Region
2021-01-01,Hawaii,HI,multi family,845700,561800.0,3,4.0,30.0,10.0,0.0,West Region
2018-02-01,Kansas,KS,single family,173000,195400.0,1815,2603.0,6086.0,3.4,0.2272676855,Midwest Region
2015-07-01,South Dakota,SD,condo,157100,174700.0,25,16.0,63.0,2.5,0.0,Midwest Region
2023-01-01,Oregon,OR,townhouse,411000,541300.0,91,141.0,266.0,2.9,0.3383474265,West Region
2022-09-01,Maine,ME,all,334100,342000.0,2323,2088.0,4160.0,1.8,0.4510029313,Northeast Region
2020-02-01,Montana,MT,townhouse,259400,341200.0,58,72.0,325.0,5.6,0.01242690058,West Region
2014-02-01,Colorado,CO,multi family,387400,298400.0,49,57.0,277.0,5.7,0.3407128933,West Region
2024-11-01,Georgia,GA,single family,385300,367800.0,7668,8750.0,33978.0,4.4,0.2038298919,South Region
2024-08-01,North Dakota,ND,all,290600,289300.0,439,501.0,1209.0,2.8,0.3848610388,Midwest Region
2014-04-01,North Carolina,NC,townhouse,152500,223800.0,501,747.0,2495.0,5.0,0.1626434076,South Region
2014-06-01,Tennessee,TN,single family,188800,187800.0,6655,8706.0,31668.0,4.8,0.02005861509,South Region
2014-03-01,Virginia,VA,all,289600,322500.0,5634,10997.0,30833.0,5.5,0.1435764774,South Region
2015-08-01,Rhode Island,RI,condo,208900,249700.0,154,197.0,863.0,5.6,0.1760803402,Northeast Region
2021-12-01,Idaho,ID,multi family,604300,422000.0,40,38.0,99.0,2.5,0.3098280819,West Region
2018-12-01,Wyoming,WY,single family,257700,304000.0,435,245.0,2529.0,5.8,0.01681564886,West Region
2016-01-01,Washington,WA,multi family,339000,325200.0,104,102.0,288.0,2.8,0.2006405767,West Region
2022-04-01,Florida,FL,condo,311700,469300.0,10640,11094.0,17005.0,1.6,0.5456193712,South Region
2015-07-01,New Hampshire,NH,all,237800,238500.0,2540,3145.0,14484.0,5.7,0.1145931787,Northeast Region
2022-02-01,Kansas,KS,condo,157800,345500.0,24,28.0,27.0,1.1,0.6197691198,Midwest Region
2022-08-01,Virginia,VA,condo,295900,462900.0,1146,1002.0,1601.0,1.4,0.5220015534,South Region
2019-09-01,Ohio,OH,all,166200,164600.0,13396,15201.0,42984.0,3.2,0.3345058102,Midwest Region
2016-12-01,Georgia,GA,single family,208700,200700.0,9844,7892.0,43083.0,4.4,0.1569460056,South Region
2023-01-01,Texas,TX,all,326100,342600.0,17469,28954.0,83431.0,4.8,0.2252957036,South Region
2020-06-01,Texas,TX,all,265500,280300.0,36796,39732.0,82528.0,2.2,0.3450876079,South Region
2022-02-01,Oregon,OR,condo,350800,520500.0,326,439.0,464.0,1.4,0.6307772348,West Region
2021-01-01,North Dakota,ND,all,226400,254600.0,257,371.0,1285.0,5.0,0.0133572926,Midwest Region
2024-06-01,Alaska,AK,condo,260800,414900.0,98,116.0,127.0,1.3,0.5603448276,West Region
2014-05-01,Idaho,ID,single family,177100,207800.0,2163,3087.0,11734.0,5.4,0.005039718079,West Region
2021-07-01,California,CA,condo,582000,838400.0,6001,6819.0,9015.0,1.5,0.5549006985,West Region
2017-12-01,Columbia,DC,all,560000,495500.0,743,483.0,1376.0,1.9,0.1815519766,South Region
2023-06-01,Oklahoma,OK,all,248800,258300.0,4705,5315.0,10433.0,2.2,0.4365010251,South Region
2018-08-01,Illinois,IL,single family,212000,206900.0,11866,12866.0,45777.0,3.9,0.2497769786,Midwest Region
2016-11-01,Hawaii,HI,townhouse,550100,582200.0,16,28.0,108.0,6.8,0.1688311688,West Region
2014-06-01,Indiana,IN,condo,119200,147300.0,282,332.0,1392.0,4.9,0.02871322587,Midwest Region
2022-08-01,Arkansas,AR,single family,239300,244100.0,3904,4051.0,8565.0,2.2,0.3582023397,South Region
2023-03-01,Hawaii,HI,multi family,400000,572500.0,1,3.0,9.0,9.0,0.0,West Region
2016-05-01,North Dakota,ND,single family,246500,233100.0,265,336.0,1176.0,4.4,0.01038431677,Midwest Region
2021-12-01,Oklahoma,OK,townhouse,171200,220700.0,48,25.0,33.0,0.7,0.4544444444,South Region
2024-02-01,South Dakota,SD,all,309800,358400.0,449,698.0,2258.0,5.0,0.3063784015,Midwest Region
2021-11-01,Idaho,ID,condo,490700,675400.0,71,82.0,169.0,2.4,0.3187475803,West Region
2018-09-01,Illinois,IL,condo,206900,255800.0,2107,2926.0,9069.0,4.3,0.3078897664,Midwest Region
2023-07-01,Massachusetts,MA,multi family,665100,568000.0,421,536.0,773.0,1.8,0.5492759447,Northeast Region
2020-03-01,South Carolina,SC,single family,262300,263500.0,5659,6861.0,22731.0,4.0,0.3222395708,South Region
2015-05-01,Texas,TX,single family,214100,224000.0,24523,31937.0,70989.0,2.9,0.3893770563,South Region
2019-06-01,California,CA,single family,588500,558500.0,27720,33242.0,77963.0,2.8,0.3467974058,West Region
2018-06-01,Hawaii,HI,condo,451900,605100.0,789,820.0,3075.0,3.9,0.1339667089,West Region
2019-04-01,North Dakota,ND,townhouse,234500,250600.0,24,26.0,75.0,3.1,0.1221719457,Midwest Region
2024-03-01,Ohio,OH,all,235300,245600.0,10017,12028.0,20195.0,2.0,0.5500030304,Midwest Region
2016-09-01,New York,NY,all,350800,436000.0,14446,16965.0,82903.0,5.7,0.06825823109,Northeast Region
2014-02-01,Columbia,DC,all,467500,450000.0,550,676.0,1277.0,2.3,0.2179836512,South Region
2015-06-01,Connecticut,CT,all,210800,221300.0,2379,3987.0,15357.0,6.5,0.006342058546,Northeast Region
2016-03-01,Louisiana,LA,townhouse,138000,184000.0,8,3.0,24.0,3.0,0.0,South Region
2022-08-01,Indiana,IN,single family,244200,234500.0,8879,9037.0,13312.0,1.5,0.4742630062,Midwest Region
2021-11-01,Minnesota,MN,condo,200600,315700.0,317,271.0,803.0,2.5,0.2645040316,Midwest Region
2016-12-01,West Virginia,WV,all,152200,148300.0,840,576.0,4548.0,5.4,0.03805727585,South Region
2018-06-01,New Hampshire,NH,multi family,238400,267600.0,95,153.0,407.0,4.3,0.3878181613,Northeast Region
2022-07-01,Connecticut,CT,multi family,330600,346100.0,314,396.0,951.0,3.0,0.4392763972,Northeast Region
2020-01-01,California,CA,single family,549100,556800.0,18326,24105.0,50891.0,2.8,0.3269702135,West Region
2021-02-01,New York,NY,multi family,527600,496000.0,1047,1204.0,4902.0,4.7,0.1648014678,Northeast Region
2016-05-01,Nebraska,NE,condo,158200,178500.0,52,59.0,169.0,3.3,0.1251629726,Midwest Region
2024-09-01,North Dakota,ND,single family,296900,286000.0,310,398.0,1019.0,3.3,0.4031593472,Midwest Region
2015-01-01,Mississippi,MS,multi family,81600,142000.0,4,5.0,49.0,12.3,0.0,South Region
2023-11-01,Arkansas,AR,multi family,281500,275000.0,24,45.0,119.0,5.0,0.2962962963,South Region
2022-04-01,Vermont,VT,condo,446000,391800.0,82,75.0,128.0,1.6,0.7363955026,Northeast Region
2016-09-01,Wisconsin,WI,multi family,110900,158700.0,329,394.0,1750.0,5.3,0.09629818912,Midwest Region
2015-09-01,Idaho,ID,townhouse,200700,250000.0,53,37.0,179.0,3.4,0.0,West Region
2023-04-01,Alaska,AK,single family,374200,393500.0,380,624.0,887.0,2.3,0.4704487012,West Region
2018-02-01,New York,NY,multi family,526000,503300.0,847,1284.0,5145.0,6.1,0.1055224035,Northeast Region
2015-12-01,New Jersey,NJ,all,232400,212000.0,5134,4081.0,32789.0,6.4,0.02931387246,Northeast Region
2015-11-01,Indiana,IN,all,130300,123500.0,5595,5790.0,36087.0,6.4,0.08832763587,Midwest Region
2021-02-01,Virginia,VA,all,347200,369000.0,9348,10606.0,18193.0,1.9,0.5241155781,South Region
2015-08-01,Missouri,MO,condo,130600,156000.0,496,510.0,2157.0,4.3,0.1076260503,Midwest Region
2016-06-01,Colorado,CO,multi family,625500,522500.0,100,149.0,462.0,4.6,0.2079889321,West Region
2021-05-01,New Mexico,NM,multi family,92800,211700.0,2,2.0,16.0,8.0,0.5,West Region
2023-08-01,Wyoming,WY,single family,401400,458600.0,574,785.0,2215.0,3.9,0.01490482101,West Region
2023-02-01,Kentucky,KY,single family,236700,246300.0,2587,3225.0,7148.0,2.8,0.4275038739,South Region
2020-09-01,Kansas,KS,townhouse,217800,317100.0,107,100.0,66.0,0.6,0.5469152427,Midwest Region
2021-06-01,Arizona,AZ,condo,240400,411500.0,834,763.0,948.0,1.1,0.5979745222,West Region
2014-03-01,Idaho,ID,condo,241800,241300.0,44,95.0,380.0,8.6,0.03308270677,West Region
2014-08-01,South Dakota,SD,condo,108200,177000.0,14,14.0,33.0,2.4,0.0,Midwest Region
2022-11-01,Mississippi,MS,single family,233300,241100.0,1364,1492.0,4927.0,3.6,0.2915616837,South Region
2024-09-01,Hawaii,HI,condo,571900,743900.0,443,702.0,3419.0,7.7,0.2494777304,West Region
2022-06-01,Georgia,GA,all,369800,383400.0,15808,22521.0,34195.0,2.2,0.4813979231,South Region
2018-10-01,Delaware,DE,single family,257700,228100.0,591,710.0,1828.0,3.1,0.303628255,South Region
2019-05-01,Tennessee,TN,multi family,217200,247400.0,59,72.0,159.0,2.7,0.5051083754,South Region
2020-07-01,Oklahoma,OK,single family,192900,197300.0,5808,5327.0,10349.0,1.8,0.3981657378,South Region
2018-08-01,Maine,ME,condo,228700,264400.0,193,214.0,528.0,2.7,0.4016827281,Northeast Region
2017-01-01,Nebraska,NE,multi family,145100,173500.0,21,13.0,43.0,2.0,0.3146853147,Midwest Region
2018-12-01,Nebraska,NE,multi family,159000,175800.0,18,12.0,46.0,2.6,0.0,Midwest Region
2018-05-01,Maryland,MD,single family,374700,330000.0,5086,7378.0,13956.0,2.7,0.4071197221,South Region
2017-07-01,South Carolina,SC,townhouse,182500,247000.0,355,395.0,1335.0,3.8,0.2560301987,South Region
2020-05-01,Ohio,OH,multi family,98300,183300.0,260,360.0,978.0,3.8,0.4737972502,Midwest Region
2022-08-01,New York,NY,multi family,610700,485900.0,1277,1618.0,5418.0,4.2,0.1955544995,Northeast Region
2020-05-01,Michigan,MI,condo,194900,242300.0,640,1878.0,4164.0,6.5,0.3388033743,Midwest Region
2022-03-01,Alabama,AL,single family,266600,275100.0,6547,6617.0,11772.0,1.8,0.395022499,South Region
2020-02-01,Missouri,MO,multi family,146500,178100.0,110,130.0,285.0,2.6,0.3868614086,Midwest Region
2021-02-01,New York,NY,condo,573100,802900.0,2335,2393.0,13564.0,5.8,0.05223034367,Northeast Region
2017-09-01,Maryland,MD,single family,337800,308300.0,4157,5169.0,15662.0,3.8,0.1465952902,South Region
2018-05-01,Mississippi,MS,condo,141000,167000.0,32,40.0,201.0,6.3,0.0,South Region
2018-08-01,Kentucky,KY,multi family,149800,177100.0,56,60.0,179.0,3.2,0.2393353175,South Region
2015-03-01,Pennsylvania,PA,single family,171000,193100.0,6621,10891.0,35241.0,5.3,0.0829003638,Northeast Region
2023-04-01,Washington,WA,single family,624400,597000.0,5613,7204.0,9313.0,1.7,0.5918961882,West Region
2022-01-01,Wyoming,WY,multi family,381400,307800.0,6,7.0,12.0,2.0,0.0,West Region
2020-08-01,South Carolina,SC,all,273700,275300.0,8392,8481.0,26532.0,3.2,0.3572679908,South Region
2016-04-01,Florida,FL,condo,155700,259400.0,7528,9945.0,41373.0,5.5,0.1493448268,South Region
2016-10-01,Vermont,VT,all,212300,224300.0,745,706.0,6007.0,8.1,0.1160172822,Northeast Region
2023-08-01,Mississippi,MS,multi family,168700,218400.0,10,19.0,35.0,3.5,0.3245614035,South Region
2024-12-01,Delaware,DE,multi family,324200,339900.0,9,4.0,21.0,2.3,0.2,South Region
2017-09-01,Arkansas,AR,townhouse,125900,179200.0,23,21.0,96.0,4.2,0.1428571429,South Region
2016-10-01,North Carolina,NC,single family,211500,213100.0,9971,10542.0,50401.0,5.1,0.2031177237,South Region
2018-01-01,Michigan,MI,all,151700,158900.0,8205,9494.0,30038.0,3.7,0.2068454865,Midwest Region
2021-07-01,Louisiana,LA,condo,184500,310700.0,229,133.0,365.0,1.6,0.3320869378,South Region
2019-09-01,Iowa,IA,condo,180200,205500.0,317,368.0,1203.0,3.8,0.2091439635,Midwest Region
2015-11-01,New Jersey,NJ,all,239000,232200.0,4277,5476.0,36234.0,8.5,0.03400258818,Northeast Region
2020-10-01,Connecticut,CT,single family,364100,316600.0,4754,4503.0,11036.0,2.3,0.4707768854,Northeast Region
2023-06-01,Delaware,DE,single family,379500,339200.0,551,610.0,755.0,1.4,0.5879243432,South Region
2022-06-01,Ohio,OH,all,238900,227200.0,15543,19344.0,27035.0,1.7,0.6284708902,Midwest Region
2014-07-01,Virginia,VA,multi family,185800,175600.0,26,35.0,196.0,7.5,0.0,South Region
2020-06-01,Missouri,MO,multi family,171400,196700.0,133,140.0,220.0,1.7,0.4097446782,Midwest Region
2017-09-01,Washington,WA,all,386500,399200.0,11763,11913.0,24040.0,2.0,0.4153707963,West Region
2015-06-01,Virginia,VA,multi family,192300,180500.0,35,39.0,215.0,6.1,0.1282051282,South Region
2014-10-01,New York,NY,single family,204500,215400.0,7478,8498.0,54748.0,7.3,0.01107184611,Northeast Region
2022-01-01,Iowa,IA,condo,216200,277000.0,280,302.0,836.0,3.0,0.2324629747,Midwest Region
2016-10-01,South Dakota,SD,multi family,128600,189300.0,5,7.0,26.0,5.2,0.0,Midwest Region
2017-07-01,Pennsylvania,PA,all,200500,190700.0,14089,16010.0,59368.0,4.2,0.1587105129,Northeast Region
2021-04-01,Indiana,IN,townhouse,207300,236400.0,68,86.0,163.0,2.4,0.01185590515,Midwest Region
2021-08-01,Louisiana,LA,townhouse,72000,251700.0,19,6.0,15.0,0.8,0.3333333333,South Region
2021-06-01,Colorado,CO,condo,387700,637500.0,1697,1797.0,2037.0,1.2,0.3690109367,West Region
2019-02-01,Arizona,AZ,townhouse,203000,292500.0,850,1104.0,2541.0,3.0,0.4009182148,West Region
2014-09-01,Hawaii,HI,single family,553800,456100.0,583,623.0,3274.0,5.6,0.01499942226,West Region
2018-06-01,West Virginia,WV,all,167100,168500.0,1218,1333.0,5044.0,4.1,0.1107361515,South Region
2018-10-01,Florida,FL,condo,172800,288500.0,6816,10385.0,38209.0,5.6,0.2108286215,South Region
